SEQN,P_cluster_1,P_cluster_2,P_cluster_3,P_cluster_4,P_cluster_5,P_cluster_6,max_posterior,entropy_raw,entropy_norm
98528.0,0.02128142005866715,0.0012075484322160606,0.001184918260536945,0.9676045140697221,0.008721599178857791,0.0,0.9676045140697221,0.17125197686722887,0.0955775481075088
98529.0,0.3077749403193283,0.17215360197204055,0.00042276745962151267,0.5177666713456396,0.0018820189033706216,0.0,0.5177666713456396,1.0214640398034627,0.5700899352542788
98530.0,0.0013916623595810764,0.0029596312538327507,0.00012308385546134498,0.9951202775505045,0.00040534498062004814,0.0,0.9951202775505045,0.03552827174654005,0.019828706004744446
98531.0,0.0004822097065171636,0.00022969708043534668,0.9992859150856801,2.0005319600779483e-06,1.7759540618564436e-07,0.0,0.9992859150856801,0.006350114711049413,0.0035440665000560805
98535.0,0.7071011385206798,0.044615298330160966,1.1000306099017657e-05,0.2480615388113998,0.00021102403165950055,0.0,0.7071011385206798,0.7315363012938677,0.40827818346010253
98536.0,0.9841361354647118,0.007937746958412545,1.0808311107113754e-07,0.0075483891877861,0.00037762030597773393,0.0,0.9841361354647118,0.09398790768576139,0.052455650046741076
98537.0,0.5866292780522153,0.013067387630046242,0.0004901812348168373,0.38997972502734635,0.009833428055575391,0.0,0.5866292780522153,0.7859812978495998,0.4386645146004026
98541.0,0.8505348182126394,0.00949834936909594,0.009960702542638316,0.12937651125464583,0.0006296186209788157,0.0,0.8505348182126394,0.4970525226282961,0.2774102948329563
98542.0,0.8312312514815117,0.010868186822328676,0.012047684270692584,0.14497682019287694,0.0008760572325882789,0.0,0.8312312514815117,0.5421771827990836,0.30259484719378665
98545.0,0.0023333643406100897,1.986352707304873e-05,0.9965779725480466,0.0010685110993885322,2.884848817075749e-07,0.0,0.9965779725480466,0.025086996031696104,0.014001319073538568
98548.0,0.8502052210312289,0.00020208037188922494,0.0005692015875445399,0.14874351673344627,0.0002799802758895164,0.0,0.8502052210312289,0.4296668895509154,0.23980165693558697
98549.0,4.294121894891164e-12,7.923427551722398e-06,4.0689352514403245e-25,0.5654296491993521,0.434562427368801,0.0,0.5654296491993521,0.6846548834466933,0.38211316597180517
98550.0,0.0013944871531810974,0.0015791375243860812,0.01759908776749141,0.9790687461255294,0.000358541429410733,0.0,0.9790687461255294,0.11400971893753577,0.06363003566915969
98551.0,0.0011996773839761418,8.91572588304823e-05,0.8244373578781673,0.17422397228620395,4.9835192820490775e-05,0.0,0.8244373578781673,0.4729961467555719,0.26398417582207795
98554.0,3.269596687867365e-06,0.0004006548880014696,1.109727503361607e-09,0.9948257532748039,0.004770321130777837,0.0,0.9948257532748039,0.03383524090411508,0.018883807500508054
98556.0,0.020196340423468087,0.559067736189233,1.248143312897553e-06,0.1994122680806848,0.2213224071633023,0.0,0.559067736189233,1.0592300681525157,0.5911675569985209
98557.0,0.0583684474038505,0.941283782041944,1.0999291352643972e-10,0.00014979618236436086,0.00019797426185001835,0.0,0.941283782041944,0.22578858027872345,0.12601500600747495
98558.0,0.1381038688502832,0.00010318244958932027,0.7448048496853168,0.11656906945734957,0.00041902955746141195,0.0,0.7448048496853168,0.7475998437041883,0.4172434171793591
98561.0,0.8506838187732432,0.08814103482869239,0.011143020899075994,0.03101821203253345,0.019013913466456124,0.0,0.8506838187732432,0.5848321900932104,0.3264010600402598
98562.0,0.15695169585208857,0.0030040217496659495,0.7405373478716645,0.09842412033844448,0.0010828141881379701,0.0,0.7405373478716645,0.7661216121364062,0.42758061296390126
98564.0,0.027970356722630763,6.0295260441070035e-05,0.9719652130042514,3.984084955547057e-06,1.5092772172734058e-07,0.0,0.9719652130042514,0.12831489546701622,0.07161390670495421
98565.0,0.009596406260484339,0.00020422622298240173,0.7169436224230521,0.27303759932743465,0.00021814576604496804,0.0,0.7169436224230521,0.641174010430666,0.35784602868983495
98568.0,0.954984577801381,0.005814710324557128,0.019638399605315687,0.018964451029982142,0.0005978612387658495,0.0,0.954984577801381,0.23073633881815214,0.12877640262593976
98569.0,0.0009934062086280912,0.9967228013550999,2.0812303723441868e-11,7.258356876146014e-05,0.0022112088466978885,0.0,0.9967228013550999,0.024352188036373647,0.013591214922874285
98571.0,0.0018512046929365035,9.096739498866422e-05,0.9913253872391475,0.006731271374141203,1.1692987876191393e-06,0.0,0.9913253872391475,0.054809961634334665,0.030590022028988344
98574.0,0.1622541793768503,0.0885040632957537,0.6947615342363612,0.054380528949899073,9.969414113738489e-05,0.0,0.6947615342363612,0.9219542486751389,0.5145524633796662
98581.0,3.1692954135934753e-11,0.6807160822848234,1.7876877239588025e-17,0.0003231689918418014,0.31896074869164337,0.0,0.6807160822848234,0.6288799860645017,0.35098460304799867
98585.0,0.011665177169877063,0.47560598087930017,0.10384490470087804,0.40881598089323096,6.795635671268074e-05,0.0,0.47560598087930017,1.0069052540318433,0.5619645222054549
98586.0,5.787542026176305e-05,0.9943603717823125,0.00378209177946146,0.0017987401697680497,9.208481944496705e-07,0.0,0.9943603717823125,0.03866497119414347,0.02157933129874934
98589.0,2.743670467674601e-12,1.8047047828151216e-07,1.0415582076887754e-07,0.9999638993871157,3.581598384078522e-05,0.0,0.9999638993871157,0.00040722926955639375,0.00022727898278212567
